batch,task,case,arm,repeat,stage,candidate,status,candidate_ms,reference_ms,ratio,failure_stage,error,original_status,compiler_commit,original_program,retained_program
"expanded","symmetric_mm_and_abs_sum","upstream-profile-6","intent","0","generation","5","compilation_failure","","","","physical_program_verification","Intent Triton compiler failed with exit code 4:
loc(""<stdin>"":26:11): error: 'intent_gpu.load' op reduction source provenance is absent from load coordinates; reduction_range='!intent_gpu.fragment<index, [#intent_gpu.expr<0, 1, """", []>], [#intent_gpu.axis_map<7, 0, 1, 0, false>], 1, 1>', fragment_axis=0, matching_occurrences=2, coordinate='!intent_gpu.fragment<index, [#intent_gpu.expr<0, 1, """", []>], [#intent_gpu.axis_map<7, 0, 1, 0, false>], 1, 1>', coordinate='!intent_gpu.fragment<index, [#intent_gpu.expr<0, 1, """", []>], [#intent_gpu.axis_map<10, 0, 1, 0, false>], 1, 1>'
loc(""<stdin>"":34:11): error: 'intent_gpu.reduce' op multi-axis reduction outer axis is neither load-rooted nor a replayable pure source; source type='!intent_gpu.fragment<f32, [#intent_gpu.expr<0, 1, """", []>, #intent_gpu.expr<0, 1, """", []>], [#intent_gpu.axis_map<1, 0, 1, 0, false>, #intent_gpu.axis_map<1, 0, 1, 1, false>], 1, 1>', producer=intent_gpu.unary
loc(""<stdin>"":1:1): error: shared GPU transformation failed: normalize-structured-sources
","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/symmetric_mm_and_abs_sum/intent/repeat-0/generation-5/candidate.py",""
"expanded","sigmoid","upstream-profile-8","intent","0","generation","1","pass","0.006192000117152929","0.007984000025317073","0.7755511144186179","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/sigmoid/intent/repeat-0/generation-1/candidate.py",""
"expanded","floor","upstream-profile-8","triton","0","generation","1","pass","0.007791999960318208","0.007823999971151352","0.9959100190502128","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/floor/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/floor/triton/repeat-0/generation-1/candidate.py"
"expanded","floor","upstream-profile-8","intent","0","generation","1","pass","0.006679999874904752","0.007823999971151352","0.8537832182432571","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/floor/intent/repeat-0/generation-1/candidate.py",""
"expanded","mul_sub","upstream-profile-8","triton","0","generation","1","pass","0.012064000125974417","0.018207999877631664","0.6625659164681187","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/mul_sub/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/mul_sub/triton/repeat-0/generation-1/candidate.py"
"expanded","sum","upstream-profile-8","intent","0","generation","3","compilation_failure","","","","physical_program","Intent Triton compiler failed with exit code 3:
loc(""<stdin>"":18:13): error: 'intent_gpu.make_range' op physical subregion requires one launch-visible parent dimension
Intent KIR-to-GPU construction failed
","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/sum/intent/repeat-0/generation-3/candidate.py",""
"expanded","gelu","upstream-profile-8","intent","0","generation","1","numerical_failure","","","","comparison","generated/source floating result 0 differs: max_abs=0.08000552654266357, atol=0.0001, rtol=1e-05","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/gelu/intent/repeat-0/generation-1/candidate.py",""
"expanded","abs","upstream-profile-8","triton","0","generation","1","pass","0.007280000019818544","0.007408000063151121","0.9827213765872823","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/abs/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/abs/triton/repeat-0/generation-1/candidate.py"
"expanded","mul_sub","upstream-profile-8","intent","0","generation","1","pass","0.012064000125974417","0.018192000687122345","0.6631486186406214","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/mul_sub/intent/repeat-0/generation-1/candidate.py",""
"expanded","exp_mean","upstream-profile-8","intent","0","generation","4","compilation_failure","","","","compiler_process","Intent Triton compiler failed with exit code -11:
PLEASE submit a bug report to https://github.com/llvm/llvm-project/issues/ and include the crash backtrace.
Stack dump:
0.	Program arguments: /mnt/hdd/tmp/intentdsl-agent-snapshot.LEwI8G/intent-compile --target=triton --compute-units=170 --shared-memory-per-unit=102400 --max-dynamic-shared-memory-per-block=101376 --registers-per-unit=65536 --max-threads-per-block=1024 --compute-capability-major=12 --compute-capability-minor=0 --matrix-units=true --dynamic-vector-width=false --source-output=/tmp/intentdsl-compile-if5thd_f/kernel.source --ir-output=/tmp/intentdsl-compile-if5thd_f/kernel.mlir --metadata-output=/tmp/intentdsl-compile-if5thd_f/artifact.json -
Stack dump without symbol names (ensure you have llvm-symbolizer in your PATH or set the environment var `LLVM_SYMBOLIZER_PATH` to point to it):
0  libLLVM.so.20.1 0x0000772a9dc1f816 llvm::sys::PrintStackTrace(llvm::raw_ostream&, int) + 54
1  libLLVM.so.20.1 0x0000772a9dc1d410 llvm::sys::RunSignalHandlers() + 80
2  libLLVM.so.20.1 0x0000772a9dc1fecb
3  libc.so.6       0x0000772a9c442520
4  intent-compile  0x00005fc05fea26d4 mlir::Region::getParentRegion() + 4
5  intent-compile  0x00005fc05fc7a7bd
6  intent-compile  0x00005fc05fd07830
7  intent-compile  0x00005fc05f23851c mlir::scf::ForOp::build(mlir::OpBuilder&, mlir::OperationState&, mlir::Value, mlir::Value, mlir::Value, mlir::ValueRange, llvm::function_ref<void (mlir::OpBuilder&, mlir::Location, mlir::Value, mlir::ValueRange)>) + 668
8  intent-compile  0x00005fc05fd1a77a
9  intent-compile  0x00005fc05fd1b404
10 intent-compile  0x00005fc05fc62190
11 intent-compile  0x00005fc05fc6259d
12 intent-compile  0x00005fc05deb897e
13 libc.so.6       0x0000772a9c429d90
14 libc.so.6       0x0000772a9c429e40 __libc_start_main + 128
15 intent-compile  0x00005fc05deb9745
","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/exp_mean/intent/repeat-0/generation-4/candidate.py",""
"expanded","abs","upstream-profile-8","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/expanded/programs/abs/intent/repeat-0/generation-1/candidate.py:11:24: error: only Intent intrinsics and @intent.fn values are callable in DSL code","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/abs/intent/repeat-0/generation-1/candidate.py",""
"expanded","sum","upstream-profile-8","intent","0","generation","4","compilation_failure","","","","physical_program_verification","Intent Triton compiler failed with exit code 4:
loc(""<stdin>"":5:10): error: 'intent_gpu.reduce' op physical reduction yield cannot adopt its result relation; result_index=0; yield_type='!intent_gpu.fragment<f32, [#intent_gpu.expr<0, 256, """", []>], [#intent_gpu.axis_map<1, 0, 1, 0, false>], 1, 1>'; result_type='!intent_gpu.fragment<f32, [#intent_gpu.expr<1, 0, ""FRAGMENT_D3"", []>], [#intent_gpu.axis_map<1, 0, 1, 0, false>], 1, 1>'
loc(""<stdin>"":1:1): error: shared GPU transformation failed: form-pointwise-ownership
","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/sum/intent/repeat-0/generation-4/candidate.py",""
"expanded","mul","upstream-profile-8","intent","0","generation","1","pass","0.006272000027820468","0.0059200001414865255","1.059459438838046","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/mul/intent/repeat-0/generation-1/candidate.py",""
"expanded","mul","upstream-profile-8","triton","0","generation","1","pass","0.007599999895319343","0.007791999960318208","0.9753593344485818","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/mul/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/mul/triton/repeat-0/generation-1/candidate.py"
"expanded","gelu","upstream-profile-8","intent","0","generation","2","pass","0.006128000095486641","0.006240000016987324","0.9820512946801631","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/gelu/intent/repeat-0/generation-2/candidate.py",""
"expanded","sub_gelu","upstream-profile-8","intent","0","generation","5","reference_contract_failure","","","","reference_contract","The default branch computes 0.5*x*erf(x/sqrt(2)), omitting the 1 + required by GELU. Both arms implement standard GELU and repeatedly differ from this reference by max_abs=0.49934613704681396. These numerical failures cannot be attributed to agent or compiler arithmetic without resolving the reference/task conflict.","numerical_failure","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/sub_gelu/intent/repeat-0/generation-5/candidate.py",""
"expanded","abs","upstream-profile-8","intent","0","generation","2","pass","0.005919999908655882","0.006144000217318535","0.9635416177181688","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/abs/intent/repeat-0/generation-2/candidate.py",""
"expanded","softmax","upstream-profile-6","intent","0","generation","1","pass","0.007823999971151352","0.007808000082150102","1.0020491660902806","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/softmax/intent/repeat-0/generation-1/candidate.py",""
"expanded","exp_mean","upstream-profile-8","intent","0","generation","5","pass","0.007967999903485179","0.014287999831140041","0.557670772512139","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/exp_mean/intent/repeat-0/generation-5/candidate.py","report/agent-tritonbench/expanded/programs/exp_mean/intent/repeat-0/generation-5/candidate.py"
"expanded","softmax","upstream-profile-6","triton","0","generation","1","pass","0.007960000075399876","0.007967999903485179","0.9989960054992214","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/softmax/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/softmax/triton/repeat-0/generation-1/candidate.py"
"expanded","leaky_relu","upstream-profile-8","triton","0","generation","1","pass","0.007376000285148621","0.007911999942734838","0.9322548456185978","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/leaky_relu/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/leaky_relu/triton/repeat-0/generation-1/candidate.py"
"expanded","sum","upstream-profile-8","intent","0","generation","5","compilation_failure","","","","physical_program_verification","Intent Triton compiler failed with exit code 4:
loc(""<stdin>"":8:10): error: 'intent_gpu.reduce' op physical reduction yield cannot adopt its result relation; result_index=0; yield_type='!intent_gpu.fragment<f32, [#intent_gpu.expr<0, 256, """", []>], [#intent_gpu.axis_map<1, 0, 2, 0, false>], 1, 1>'; result_type='!intent_gpu.fragment<f32, [#intent_gpu.expr<1, 0, ""FRAGMENT_S4_A0"", []>], [#intent_gpu.axis_map<1, 0, 2, 0, false>], 1, 1>'
loc(""<stdin>"":1:1): error: shared GPU transformation failed: form-pointwise-ownership
","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/sum/intent/repeat-0/generation-5/candidate.py",""
"expanded","sub_gelu","upstream-profile-8","triton","0","generation","4","reference_contract_failure","","","","reference_contract","The default branch computes 0.5*x*erf(x/sqrt(2)), omitting the 1 + required by GELU. Both arms implement standard GELU and repeatedly differ from this reference by max_abs=0.49934613704681396. These numerical failures cannot be attributed to agent or compiler arithmetic without resolving the reference/task conflict.","numerical_failure","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/sub_gelu/triton/repeat-0/generation-4/candidate.py",""
"expanded","leaky_relu","upstream-profile-8","intent","0","generation","1","pass","0.006136000156402588","0.00620800000615418","0.9884020860695528","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/leaky_relu/intent/repeat-0/generation-1/candidate.py",""
"expanded","log","upstream-profile-8","triton","0","generation","1","pass","0.007791999960318208","0.007832000032067299","0.9948927385616299","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/log/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/log/triton/repeat-0/generation-1/candidate.py"
"expanded","std","upstream-profile-8","triton","0","generation","1","pass","0.008200000040233135","0.013383999932557344","0.6126718530748171","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/std/triton/repeat-0/generation-1/candidate.py","report/agent-tritonbench/expanded/programs/std/triton/repeat-0/generation-1/candidate.py"
"expanded","std","upstream-profile-8","intent","0","generation","1","compilation_failure","","","","frontend_kir","/home/kingdom/phdworks/intentdsl/report/agent-tritonbench/expanded/programs/std/intent/repeat-0/generation-1/candidate.py:8:5: error: rank-zero values use runtime scalar parameters, not tensor views","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/std/intent/repeat-0/generation-1/candidate.py",""
"expanded","sub_gelu","upstream-profile-8","triton","0","generation","5","agent_timeout","","","","","Agent execution stopped before a submission","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/sub_gelu/triton/repeat-0/generation-5/candidate.py",""
"expanded","log","upstream-profile-8","intent","0","generation","1","pass","0.006000000052154064","0.007935999892652035","0.7560484038954539","","","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/log/intent/repeat-0/generation-1/candidate.py",""
"expanded","std","upstream-profile-8","intent","0","generation","2","execution_failure","","","","generated_launch","no legal full-coverage extent for FULL_D1","","619ccaf2b2b6f095ecad4fda7357a12257f4f657","report/agent-tritonbench/expanded/programs/std/intent/repeat-0/generation-2/candidate.py",""
